Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-06 13:30:00-05:00,5.5,5.5,5.5,5.5,0,0.0,0.0
2023-03-06 14:30:00-05:00,5.514999866485596,5.53000020980835,5.514999866485596,5.522500038146973,711,0.0,0.0
2023-03-07 09:30:00-05:00,5.519999980926514,5.519999980926514,5.519999980926514,5.519999980926514,0,0.0,0.0
2023-03-07 10:30:00-05:00,5.5,5.519999980926514,5.5,5.519999980926514,1920,0.0,0.0
2023-03-07 11:30:00-05:00,5.577700138092041,5.577700138092041,5.577700138092041,5.577700138092041,507,0.0,0.0
2023-03-07 13:30:00-05:00,5.550000190734863,5.554999828338623,5.5,5.5,1350,0.0,0.0
2023-03-07 14:30:00-05:00,5.544099807739258,5.544099807739258,5.544099807739258,5.544099807739258,556,0.0,0.0
2023-03-07 15:30:00-05:00,5.539999961853027,5.539999961853027,5.510000228881836,5.510000228881836,741,0.0,0.0
2023-03-08 10:30:00-05:00,5.510000228881836,5.510000228881836,5.489999771118164,5.489999771118164,12702,0.0,0.0
2023-03-08 12:30:00-05:00,5.480000019073486,5.519999980926514,5.416100025177002,5.416100025177002,8182,0.0,0.0
2023-03-08 14:30:00-05:00,5.417500019073486,5.433800220489502,5.400000095367432,5.433800220489502,3012,0.0,0.0
2023-03-08 15:30:00-05:00,5.389999866485596,5.440000057220459,5.389999866485596,5.440000057220459,1904,0.0,0.0
2023-03-09 09:30:00-05:00,5.445000171661377,5.445000171661377,5.340000152587891,5.426700115203857,2170,0.0,0.0
2023-03-09 10:30:00-05:00,5.355000019073486,5.45989990234375,5.349999904632568,5.45989990234375,903,0.0,0.0
2023-03-09 12:30:00-05:00,5.349999904632568,5.350100040435791,5.349999904632568,5.349999904632568,320,0.0,0.0
2023-03-09 13:30:00-05:00,5.340000152587891,5.349999904632568,5.25,5.271900177001953,10254,0.0,0.0
2023-03-09 14:30:00-05:00,5.25,5.289999961853027,5.2210001945495605,5.2210001945495605,10023,0.0,0.0
2023-03-10 09:30:00-05:00,5.25,5.25,5.179999828338623,5.179999828338623,0,0.0,0.0
2023-03-10 10:30:00-05:00,5.210000038146973,5.210000038146973,5.210000038146973,5.210000038146973,2511,0.0,0.0
2023-03-10 11:30:00-05:00,5.159999847412109,5.159999847412109,5.159999847412109,5.159999847412109,259,0.0,0.0
2023-03-10 12:30:00-05:00,5.150000095367432,5.150100231170654,5.110000133514404,5.110000133514404,1941,0.0,0.0
2023-03-10 13:30:00-05:00,5.090000152587891,5.090000152587891,5.050000190734863,5.050000190734863,1435,0.0,0.0
2023-03-10 14:30:00-05:00,5.019999980926514,5.035600185394287,5.0,5.021599769592285,6444,0.0,0.0
2023-03-13 09:30:00-04:00,4.880000114440918,5.110000133514404,4.880000114440918,5.110000133514404,384,0.0,0.0
2023-03-13 11:30:00-04:00,5.010000228881836,5.099999904632568,5.010000228881836,5.099999904632568,2103,0.0,0.0
2023-03-13 12:30:00-04:00,5.019999980926514,5.019999980926514,5.019999980926514,5.019999980926514,758,0.0,0.0
2023-03-13 13:30:00-04:00,5.039999961853027,5.039999961853027,5.039999961853027,5.039999961853027,165,0.0,0.0
2023-03-13 14:30:00-04:00,5.050000190734863,5.070000171661377,5.0,5.059899806976318,7278,0.0,0.0
2023-03-13 15:30:00-04:00,5.025000095367432,5.070000171661377,5.000800132751465,5.070000171661377,2033,0.0,0.0
2023-03-14 09:30:00-04:00,5.110000133514404,5.159999847412109,5.110000133514404,5.159999847412109,0,0.0,0.0
2023-03-14 10:30:00-04:00,5.150000095367432,5.150000095367432,5.130000114440918,5.130000114440918,395,0.0,0.0
2023-03-14 11:30:00-04:00,5.170000076293945,5.260000228881836,5.170000076293945,5.260000228881836,3028,0.0,0.0
2023-03-14 12:30:00-04:00,5.1743998527526855,5.25,5.1743998527526855,5.244999885559082,2849,0.0,0.0
2023-03-14 13:30:00-04:00,5.200099945068359,5.28000020980835,5.199999809265137,5.28000020980835,1123,0.0,0.0
2023-03-14 14:30:00-04:00,5.274600028991699,5.309999942779541,5.269999980926514,5.309999942779541,1562,0.0,0.0
2023-03-14 15:30:00-04:00,5.180099964141846,5.29010009765625,5.180099964141846,5.260000228881836,2000,0.0,0.0
2023-03-15 09:30:00-04:00,5.139999866485596,5.269999980926514,5.099999904632568,5.269999980926514,0,0.0,0.0
2023-03-15 11:30:00-04:00,5.159999847412109,5.21999979019165,5.150000095367432,5.179999828338623,1048,0.0,0.0
2023-03-15 12:30:00-04:00,5.139999866485596,5.139999866485596,5.139200210571289,5.139200210571289,1119,0.0,0.0
2023-03-15 13:30:00-04:00,5.110000133514404,5.139999866485596,5.070000171661377,5.070000171661377,1655,0.0,0.0
2023-03-15 14:30:00-04:00,5.110000133514404,5.239999771118164,5.110000133514404,5.190000057220459,6732,0.0,0.0
2023-03-15 15:30:00-04:00,5.199999809265137,5.260000228881836,5.190000057220459,5.199999809265137,1003,0.0,0.0
2023-03-16 09:30:00-04:00,5.25,5.25,5.25,5.25,2015,0.0,0.0
2023-03-16 10:30:00-04:00,5.159999847412109,5.184999942779541,5.150000095367432,5.184999942779541,701,0.0,0.0
2023-03-16 11:30:00-04:00,5.151599884033203,5.159200191497803,5.150000095367432,5.150000095367432,303,0.0,0.0
2023-03-16 12:30:00-04:00,5.170000076293945,5.190000057220459,5.150000095367432,5.179999828338623,2896,0.0,0.0
2023-03-16 13:30:00-04:00,5.179900169372559,5.199999809265137,5.179699897766113,5.199999809265137,2281,0.0,0.0
2023-03-16 14:30:00-04:00,5.159999847412109,5.309999942779541,5.150000095367432,5.260000228881836,14591,0.0,0.0
2023-03-16 15:30:00-04:00,5.260000228881836,5.300000190734863,5.179999828338623,5.179999828338623,3312,0.0,0.0
2023-03-17 09:30:00-04:00,5.232100009918213,5.232100009918213,5.190800189971924,5.197400093078613,0,0.0,0.0
2023-03-17 10:30:00-04:00,5.244999885559082,5.244999885559082,5.179999828338623,5.179999828338623,3726,0.0,0.0
2023-03-17 11:30:00-04:00,5.244999885559082,5.244999885559082,5.244999885559082,5.244999885559082,120,0.0,0.0
2023-03-17 12:30:00-04:00,5.200099945068359,5.200099945068359,5.150000095367432,5.159999847412109,4362,0.0,0.0
2023-03-17 13:30:00-04:00,5.210000038146973,5.210000038146973,5.059999942779541,5.074999809265137,39459,0.0,0.0
2023-03-17 14:30:00-04:00,5.074999809265137,5.119999885559082,5.070000171661377,5.085000038146973,4472,0.0,0.0
2023-03-17 15:30:00-04:00,5.070000171661377,5.179999828338623,5.070000171661377,5.179999828338623,9634,0.0,0.0
2023-03-20 09:30:00-04:00,5.03000020980835,5.309999942779541,5.03000020980835,5.06279993057251,3222,0.0,0.0
2023-03-20 10:30:00-04:00,5.189000129699707,5.189000129699707,4.989999771118164,4.989999771118164,8337,0.0,0.0
2023-03-20 11:30:00-04:00,4.980299949645996,4.989999771118164,4.960000038146973,4.960000038146973,8948,0.0,0.0
2023-03-20 13:30:00-04:00,4.943999767303467,4.960000038146973,4.943999767303467,4.960000038146973,1013,0.0,0.0
2023-03-20 15:30:00-04:00,4.9899001121521,4.9899001121521,4.940000057220459,4.980000019073486,1656,0.0,0.0
2023-03-21 09:30:00-04:00,4.945000171661377,4.945000171661377,4.945000171661377,4.945000171661377,0,0.0,0.0
2023-03-21 10:30:00-04:00,4.989999771118164,4.989999771118164,4.989999771118164,4.989999771118164,272,0.0,0.0
2023-03-21 11:30:00-04:00,4.9899001121521,5.0,4.9899001121521,5.0,4453,0.0,0.0
2023-03-21 12:30:00-04:00,4.993800163269043,4.993800163269043,4.993800163269043,4.993800163269043,101,0.0,0.0
2023-03-21 13:30:00-04:00,5.0,5.050000190734863,5.0,5.050000190734863,1378,0.0,0.0
2023-03-21 15:30:00-04:00,5.045100212097168,5.045100212097168,5.03000020980835,5.03000020980835,1223,0.0,0.0
2023-03-22 09:30:00-04:00,5.041299819946289,5.049200057983398,4.929999828338623,4.929999828338623,0,0.0,0.0
2023-03-22 10:30:00-04:00,4.949999809265137,5.050000190734863,4.929999828338623,4.994999885559082,29084,0.0,0.0
2023-03-22 11:30:00-04:00,4.980000019073486,5.046899795532227,4.900000095367432,5.039000034332275,23590,0.0,0.0
2023-03-22 12:30:00-04:00,4.909999847412109,4.94350004196167,4.900000095367432,4.94350004196167,1913,0.0,0.0
2023-03-22 13:30:00-04:00,4.920000076293945,4.940000057220459,4.920000076293945,4.940000057220459,717,0.0,0.0
2023-03-22 14:30:00-04:00,4.940000057220459,5.024400234222412,4.929999828338623,4.929999828338623,513,0.0,0.0
2023-03-22 15:30:00-04:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,400,0.0,0.0
2023-03-23 09:30:00-04:00,5.010000228881836,5.037199974060059,4.9899001121521,4.9899001121521,0,0.0,0.0
2023-03-23 10:30:00-04:00,4.967299938201904,4.967299938201904,4.911200046539307,4.945000171661377,722,0.0,0.0
2023-03-23 11:30:00-04:00,4.945000171661377,4.945000171661377,4.906099796295166,4.906099796295166,3647,0.0,0.0
2023-03-23 12:30:00-04:00,4.900000095367432,4.909999847412109,4.900000095367432,4.909999847412109,1297,0.0,0.0
2023-03-23 13:30:00-04:00,4.900000095367432,4.901100158691406,4.900000095367432,4.901100158691406,7707,0.0,0.0
2023-03-23 14:30:00-04:00,4.900000095367432,4.909999847412109,4.900000095367432,4.9079999923706055,789,0.0,0.0
2023-03-23 15:30:00-04:00,4.929999828338623,4.940000057220459,4.900000095367432,4.900000095367432,1116,0.0,0.0
2023-03-24 09:30:00-04:00,4.900000095367432,4.900100231170654,4.849999904632568,4.860000133514404,0,0.0,0.0
2023-03-24 11:30:00-04:00,4.849999904632568,4.849999904632568,4.800000190734863,4.800000190734863,8695,0.0,0.0
2023-03-24 14:30:00-04:00,4.783599853515625,4.829999923706055,4.775000095367432,4.829999923706055,0,0.0,0.0
2023-03-27 09:30:00-04:00,4.78000020980835,4.869999885559082,4.75,4.75,3560,0.0,0.0
2023-03-27 10:30:00-04:00,4.760000228881836,4.760000228881836,4.75,4.75,2140,0.0,0.0
2023-03-27 11:30:00-04:00,4.809999942779541,4.809999942779541,4.75,4.75,1130,0.0,0.0
2023-03-27 12:30:00-04:00,4.75,4.758299827575684,4.699999809265137,4.702099800109863,15163,0.0,0.0
2023-03-27 13:30:00-04:00,4.690000057220459,4.840000152587891,4.605000019073486,4.789899826049805,37321,0.0,0.0
2023-03-27 14:30:00-04:00,4.804999828338623,4.829999923706055,4.769999980926514,4.770100116729736,3199,0.0,0.0
2023-03-27 15:30:00-04:00,4.800000190734863,4.800000190734863,4.760000228881836,4.760000228881836,1218,0.0,0.0
2023-03-28 09:30:00-04:00,4.71999979019165,4.849999904632568,4.71999979019165,4.849999904632568,5283,0.0,0.0
