Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-07 09:30:00-05:00,0.05925000086426735,0.05925000086426735,0.05925000086426735,0.05925000086426735,0,0.0,0.0
2023-03-07 14:30:00-05:00,0.04899999871850014,0.04899999871850014,0.04899999871850014,0.04899999871850014,136,0.0,0.0
2023-03-09 10:30:00-05:00,0.04010000079870224,0.04010000079870224,0.04010000079870224,0.04010000079870224,293,0.0,0.0
2023-03-10 13:30:00-05:00,0.04010000079870224,0.04010000079870224,0.04010000079870224,0.04010000079870224,212,0.0,0.0
2023-03-13 09:30:00-04:00,0.04010000079870224,0.04010000079870224,0.04010000079870224,0.04010000079870224,0,0.0,0.0
2023-03-13 10:30:00-04:00,0.04010000079870224,0.04010000079870224,0.04010000079870224,0.04010000079870224,900,0.0,0.0
2023-03-13 11:30:00-04:00,0.04010000079870224,0.04010000079870224,0.039900001138448715,0.03999999910593033,9650,0.0,0.0
2023-03-13 12:30:00-04:00,0.03999900072813034,0.03999999910593033,0.03750000149011612,0.03999999910593033,15400,0.0,0.0
2023-03-13 14:30:00-04:00,0.039900001138448715,0.039900001138448715,0.039900001138448715,0.039900001138448715,3000,0.0,0.0
2023-03-13 15:30:00-04:00,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,175,0.0,0.0
2023-03-14 10:30:00-04:00,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0,0.0,0.0
2023-03-14 11:30:00-04:00,0.03999999910593033,0.03999999910593033,0.029999999329447746,0.029999999329447746,58272,0.0,0.0
2023-03-14 12:30:00-04:00,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,12925,0.0,0.0
2023-03-14 13:30:00-04:00,0.029999999329447746,0.029999999329447746,0.02889999933540821,0.029999999329447746,9003,0.0,0.0
2023-03-14 14:30:00-04:00,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,448,0.0,0.0
2023-03-15 09:30:00-04:00,0.03550000116229057,0.03550000116229057,0.029500000178813934,0.029500000178813934,0,0.0,0.0
2023-03-15 10:30:00-04:00,0.029500000178813934,0.03420000150799751,0.029500000178813934,0.032099999487400055,4539,0.0,0.0
2023-03-15 11:30:00-04:00,0.030500000342726707,0.03275100141763687,0.030500000342726707,0.030501000583171844,5000,0.0,0.0
2023-03-15 14:30:00-04:00,0.030700000002980232,0.030700000002980232,0.030700000002980232,0.030700000002980232,813,0.0,0.0
2023-03-15 15:30:00-04:00,0.031099999323487282,0.031099999323487282,0.03060000017285347,0.03060000017285347,2753,0.0,0.0
2023-03-16 10:30:00-04:00,0.03779999911785126,0.03779999911785126,0.03420000150799751,0.03420000150799751,644,0.0,0.0
2023-03-16 11:30:00-04:00,0.03420000150799751,0.03420000150799751,0.022099999710917473,0.022099999710917473,39776,0.0,0.0
2023-03-16 13:30:00-04:00,0.031050000339746475,0.033799998462200165,0.028300000354647636,0.028300000354647636,9088,0.0,0.0
2023-03-16 14:30:00-04:00,0.026650000363588333,0.028999999165534973,0.026599999517202377,0.02889999933540821,24600,0.0,0.0
2023-03-16 15:30:00-04:00,0.026649000123143196,0.028999000787734985,0.026649000123143196,0.02829599939286709,0,0.0,0.0
2023-03-17 09:30:00-04:00,0.028750000521540642,0.029999999329447746,0.020800000056624413,0.02160000056028366,10568,0.0,0.0
2023-03-17 10:30:00-04:00,0.02160000056028366,0.02160000056028366,0.02160000056028366,0.02160000056028366,249,0.0,0.0
2023-03-17 13:30:00-04:00,0.02199999988079071,0.02199999988079071,0.02199999988079071,0.02199999988079071,100,0.0,0.0
2023-03-17 15:30:00-04:00,0.022099999710917473,0.029999999329447746,0.02019999921321869,0.02250000089406967,163335,0.0,0.0
2023-03-20 09:30:00-04:00,0.020099999383091927,0.023399999365210533,0.020099999383091927,0.023399999365210533,53250,0.0,0.0
2023-03-20 10:30:00-04:00,0.019999999552965164,0.021700000390410423,0.019999999552965164,0.020800000056624413,9887,0.0,0.0
2023-03-20 11:30:00-04:00,0.0203000009059906,0.020500000566244125,0.019999999552965164,0.020500000566244125,41775,0.0,0.0
2023-03-20 13:30:00-04:00,0.019999999552965164,0.019999999552965164,0.019200999289751053,0.01940000057220459,6700,0.0,0.0
2023-03-20 14:30:00-04:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,439,0.0,0.0
2023-03-20 15:30:00-04:00,0.019999999552965164,0.020099999383091927,0.019700000062584877,0.019999999552965164,0,0.0,0.0
2023-03-21 09:30:00-04:00,0.02280000038444996,0.02280000038444996,0.019099999219179153,0.02280000038444996,7636,0.0,0.0
2023-03-22 09:30:00-04:00,0.020400000736117363,0.020400000736117363,0.020400000736117363,0.020400000736117363,10336,0.0,0.0
2023-03-22 11:30:00-04:00,0.019999999552965164,0.020100999623537064,0.019999999552965164,0.020099999383091927,6338,0.0,0.0
2023-03-22 12:30:00-04:00,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,645,0.0,0.0
2023-03-22 13:30:00-04:00,0.021199999377131462,0.022300999611616135,0.021199999377131462,0.022199999541044235,6516,0.0,0.0
2023-03-22 14:30:00-04:00,0.0210999995470047,0.0210999995470047,0.0210999995470047,0.0210999995470047,583,0.0,0.0
2023-03-22 15:30:00-04:00,0.020999999716877937,0.020999999716877937,0.020999999716877937,0.020999999716877937,0,0.0,0.0
2023-03-23 10:30:00-04:00,0.023000000044703484,0.023000000044703484,0.023000000044703484,0.023000000044703484,1329,0.0,0.0
2023-03-23 11:30:00-04:00,0.02210099995136261,0.02210099995136261,0.02199999988079071,0.02199999988079071,493,0.0,0.0
2023-03-23 12:30:00-04:00,0.021900000050663948,0.021950000897049904,0.021900000050663948,0.021950000897049904,1427,0.0,0.0
2023-03-23 13:30:00-04:00,0.020999999716877937,0.02319999970495701,0.020999999716877937,0.021232999861240387,5377,0.0,0.0
2023-03-23 14:30:00-04:00,0.02319999970495701,0.02319999970495701,0.0210999995470047,0.0210999995470047,387,0.0,0.0
2023-03-23 15:30:00-04:00,0.021199999377131462,0.02319999970495701,0.0210999995470047,0.02319999970495701,10157,0.0,0.0
2023-03-24 09:30:00-04:00,0.02199999988079071,0.02199999988079071,0.0215000007301569,0.0215000007301569,0,0.0,0.0
2023-03-24 10:30:00-04:00,0.02280000038444996,0.02280000038444996,0.02280000038444996,0.02280000038444996,89567,0.0,0.0
2023-03-24 12:30:00-04:00,0.02329999953508377,0.02329999953508377,0.02329999953508377,0.02329999953508377,0,0.0,0.0
2023-03-27 09:30:00-04:00,0.03099999949336052,0.03099999949336052,0.03099999949336052,0.03099999949336052,5235,0.0,0.0
2023-03-27 13:30:00-04:00,0.01979999989271164,0.01979999989271164,0.019700000062584877,0.019700000062584877,0,0.0,0.0
2023-03-29 09:30:00-04:00,0.020600000396370888,0.020600000396370888,0.020600000396370888,0.020600000396370888,31891,0.0,0.0
2023-03-29 10:30:00-04:00,0.019999999552965164,0.020600000396370888,0.019999999552965164,0.019999999552965164,136526,0.0,0.0
2023-03-29 11:30:00-04:00,0.019999999552965164,0.020899999886751175,0.01979999989271164,0.02019999921321869,0,0.0,0.0
2023-03-30 09:30:00-04:00,0.02969999983906746,0.02969999983906746,0.02969999983906746,0.02969999983906746,7198,0.0,0.0
2023-03-30 12:30:00-04:00,0.029200000688433647,0.029500000178813934,0.029200000688433647,0.029500000178813934,580,0.0,0.0
2023-03-30 13:30:00-04:00,0.02370000071823597,0.02500000037252903,0.023065999150276184,0.02500000037252903,7694,0.0,0.0
2023-03-30 14:30:00-04:00,0.02419999986886978,0.02419999986886978,0.02419999986886978,0.02419999986886978,586,0.0,0.0
2023-03-30 15:30:00-04:00,0.024900000542402267,0.029999999329447746,0.024900000542402267,0.02889999933540821,0,0.0,0.0
2023-03-31 09:30:00-04:00,0.020099999383091927,0.02500000037252903,0.019200000911951065,0.019200000911951065,36482,0.0,0.0
