Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-06 13:30:00-05:00,367.9599914550781,367.9700012207031,366.8699951171875,367.57501220703125,0,0.0,0.0
2023-03-06 14:30:00-05:00,367.510009765625,367.69000244140625,366.07000732421875,366.1600036621094,211155,0.0,0.0
2023-03-06 15:30:00-05:00,366.1700134277344,367.30999755859375,366.0474853515625,366.92999267578125,411671,0.0,0.0
2023-03-07 09:30:00-05:00,367.1700134277344,369.1499938964844,364.70001220703125,365.2799987792969,285088,0.0,0.0
2023-03-07 10:30:00-05:00,365.260009765625,366.4750061035156,362.5201110839844,362.5899963378906,230435,0.0,0.0
2023-03-07 11:30:00-05:00,362.510009765625,364.1600036621094,362.3999938964844,363.45001220703125,141702,0.0,0.0
2023-03-07 12:30:00-05:00,363.2300109863281,363.739990234375,361.3699951171875,361.69000244140625,113814,0.0,0.0
2023-03-07 13:30:00-05:00,361.67999267578125,361.8399963378906,360.1700134277344,360.6400146484375,135855,0.0,0.0
2023-03-07 14:30:00-05:00,360.6300048828125,360.7200012207031,359.55450439453125,359.9599914550781,194373,0.0,0.0
2023-03-07 15:30:00-05:00,359.989990234375,360.8399963378906,359.8399963378906,359.8999938964844,274550,0.0,0.0
2023-03-08 09:30:00-05:00,358.6099853515625,360.9613952636719,358.1000061035156,360.56500244140625,269864,0.0,0.0
2023-03-08 10:30:00-05:00,360.5899963378906,361.69500732421875,358.7799987792969,359.0,215088,0.0,0.0
2023-03-08 11:30:00-05:00,358.9800109863281,360.0899963378906,358.2200012207031,358.4700012207031,168405,0.0,0.0
2023-03-08 12:30:00-05:00,358.43499755859375,359.260009765625,357.8699951171875,358.20001220703125,115904,0.0,0.0
2023-03-08 13:30:00-05:00,358.1300048828125,358.7099914550781,357.75,358.6099853515625,122512,0.0,0.0
2023-03-08 14:30:00-05:00,358.6000061035156,358.7699890136719,357.2799987792969,357.45001220703125,160032,0.0,0.0
2023-03-08 15:30:00-05:00,357.44000244140625,359.3299865722656,357.44000244140625,359.0400085449219,300491,0.0,0.0
2023-03-09 09:30:00-05:00,359.25,364.0150146484375,358.6300048828125,362.8399963378906,324458,0.0,0.0
