Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-06 13:30:00-05:00,9.869999885559082,9.870100021362305,9.84000015258789,9.859999656677246,0,0.0,0.0
2023-03-06 14:30:00-05:00,9.859999656677246,9.859999656677246,9.850000381469727,9.850000381469727,16137,0.0,0.0
2023-03-06 15:30:00-05:00,9.850000381469727,9.859999656677246,9.835000038146973,9.84000015258789,4951,0.0,0.0
2023-03-07 09:30:00-05:00,9.890000343322754,9.930000305175781,9.890000343322754,9.890000343322754,0,0.0,0.0
2023-03-07 10:30:00-05:00,9.920000076293945,9.920000076293945,9.899999618530273,9.920000076293945,11436,0.0,0.0
2023-03-07 11:30:00-05:00,9.925000190734863,9.930000305175781,9.890000343322754,9.930000305175781,81681,0.0,0.0
2023-03-07 12:30:00-05:00,9.930000305175781,9.9399995803833,9.920000076293945,9.920000076293945,4422,0.0,0.0
2023-03-07 13:30:00-05:00,9.899999618530273,9.899999618530273,9.850099563598633,9.859999656677246,6328,0.0,0.0
2023-03-07 14:30:00-05:00,9.859999656677246,9.890000343322754,9.859999656677246,9.869999885559082,4080,0.0,0.0
2023-03-07 15:30:00-05:00,9.864999771118164,9.869999885559082,9.835000038146973,9.854999542236328,10018,0.0,0.0
2023-03-08 09:30:00-05:00,9.90999984741211,9.949999809265137,9.8100004196167,9.835000038146973,0,0.0,0.0
2023-03-08 10:30:00-05:00,9.850000381469727,9.869999885559082,9.850000381469727,9.869999885559082,958,0.0,0.0
2023-03-08 11:30:00-05:00,9.899999618530273,9.899999618530273,9.875,9.899999618530273,1253,0.0,0.0
2023-03-08 12:30:00-05:00,9.899999618530273,9.899999618530273,9.890000343322754,9.890000343322754,502,0.0,0.0
2023-03-08 13:30:00-05:00,9.890000343322754,9.9399995803833,9.890000343322754,9.90999984741211,18341,0.0,0.0
2023-03-08 14:30:00-05:00,9.906800270080566,9.920000076293945,9.899999618530273,9.920000076293945,7772,0.0,0.0
