Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-03-06 00:00:00-05:00,14.158273316920512,14.494095740264035,13.970212298666222,14.373199462890625,223600,0.0,0.0,0.0
2019-03-07 00:00:00-05:00,14.400066252798714,14.628425609201244,14.233497588520631,14.426931381225586,137400,0.0,0.0,0.0
2019-03-08 00:00:00-05:00,14.3731975762664,14.675438230027849,14.32618264813922,14.574691772460938,127500,0.0,0.0,0.0
2019-03-11 00:00:00-04:00,14.608277903772766,14.668726052756025,14.52096462249756,14.520964622497559,98700,0.0,0.0,0.0
2019-03-12 00:00:00-04:00,14.527676834956335,14.628424582402936,14.507528310315674,14.541110038757324,120200,0.0,0.0,0.0
2019-03-13 00:00:00-04:00,14.554544576730427,14.635142525863719,14.541111371698054,14.594842910766602,79900,0.0,0.0,0.0
2019-03-14 00:00:00-04:00,14.574690829161636,14.621705754245927,14.507526101443807,14.608272552490234,79500,0.0,0.0,0.0
2019-03-15 00:00:00-04:00,14.608277445072774,14.76947207694625,14.601560841945414,14.648575782775879,104900,0.0,0.0,0.0
2019-03-18 00:00:00-04:00,14.709017198891885,14.816480237631552,14.69558399878431,14.762748718261719,87800,0.0,0.0,0.0
2019-03-19 00:00:00-04:00,14.776182988623978,14.776182988623978,14.688869743721485,14.735884666442871,66800,0.0,0.0,0.0
2019-03-20 00:00:00-04:00,14.688875120255668,14.903801291971245,14.662008708260705,14.870218276977539,84400,0.0,0.0,0.0
2019-03-21 00:00:00-04:00,14.796331395770588,15.011257468561626,14.796331395770588,14.944092750549316,111900,0.0,0.0,0.0
2019-03-22 00:00:00-04:00,14.910513933878615,14.910513933878615,14.729169544271226,14.829916000366211,69000,0.0,0.0,0.0
2019-03-25 00:00:00-04:00,14.816484314475534,14.867529464081324,14.729171051872468,14.74260425567627,82800,0.0,0.0,0.0
2019-03-26 00:00:00-04:00,14.782902469500018,14.977678798876521,14.782902469500018,14.970963478088379,93900,0.0,0.0,0.0
2019-03-27 00:00:00-04:00,14.937379725006654,15.165739052256331,14.937379725006654,15.132157325744629,153900,0.0,0.0,0.0
2019-03-28 00:00:00-04:00,15.112010753700476,15.266488778394768,15.112010753700476,15.185892105102539,236600,0.0,0.0,0.0
2019-03-29 00:00:00-04:00,15.185886500892828,15.400812591770336,15.184542668374108,15.373946189880371,399900,0.0,0.0,0.0
2019-04-01 00:00:00-04:00,15.347079933101424,15.414244651794432,15.313496933224693,15.414244651794434,140800,0.0,0.0,0.0
2019-04-02 00:00:00-04:00,15.373948088975538,15.376634473284264,15.25305182765787,15.34036636352539,95500,0.0,0.0,0.0
2019-04-03 00:00:00-04:00,15.313500904152326,15.313500904152326,15.259769371476946,15.306785583496094,67400,0.0,0.0,0.0
2019-04-04 00:00:00-04:00,15.279919560263998,15.360517501831055,15.239621230010883,15.360517501831055,95400,0.0,0.0,0.0
2019-04-05 00:00:00-04:00,15.36722958940788,15.481409235319125,15.35715532922942,15.373946189880371,95100,0.0,0.0,0.0
2019-04-08 00:00:00-04:00,15.34036871482073,15.353801919484049,15.212755832641022,15.246338844299316,66900,0.0,0.0,0.0
2019-04-09 00:00:00-04:00,15.199317417333056,15.199317417333056,14.977674740615692,14.991107940673828,86100,0.0,0.0,0.0
2019-04-10 00:00:00-04:00,14.991115730125241,15.165743578437016,14.930667579514967,15.152310371398926,211700,0.0,0.0,0.0
2019-04-11 00:00:00-04:00,15.145589247712861,15.145589247712861,15.064992591660474,15.132157325744629,53600,0.0,0.0,0.0
2019-04-12 00:00:00-04:00,15.132161841902924,15.225520453013726,15.085145617269607,15.152310371398926,89500,0.0,0.0,0.0
2019-04-15 00:00:00-04:00,15.145591285334874,15.226189233291306,15.077083990367596,15.172457695007324,102600,0.0,0.0,0.0
2019-04-16 00:00:00-04:00,15.172456304791707,15.286635973315777,15.159023101186333,15.266486167907715,88300,0.0,0.0,0.0
2019-04-17 00:00:00-04:00,15.246338147637093,15.300069682774264,15.20603853548858,15.293353080749512,66700,0.0,0.0,0.0
2019-04-18 00:00:00-04:00,15.273203027596477,15.326934561864418,15.236934914522552,15.313501358032227,62200,0.0,0.0,0.0
2019-04-22 00:00:00-04:00,15.313499577758787,15.333649381164557,15.212753122851298,15.320216178894043,131100,0.0,0.0,0.0
2019-04-23 00:00:00-04:00,15.320218594101904,15.380666732788086,15.286636864192195,15.380666732788086,227600,0.0,0.0,0.0
2019-04-24 00:00:00-04:00,15.347084751176162,15.380666480535108,15.33365154700824,15.367233276367188,142600,0.0,0.0,0.0
2019-04-25 00:00:00-04:00,15.313501358032227,15.367232892300166,15.279919629512573,15.313501358032227,121100,0.0,0.0,0.0
2019-04-26 00:00:00-04:00,15.306786284799015,15.34036801386193,15.253053468600998,15.293353080749512,116500,0.0,0.0,0.0
2019-04-29 00:00:00-04:00,15.313501288631459,15.380666026427201,15.279919560263998,15.360517501831055,114500,0.0,0.0,0.0
2019-04-30 00:00:00-04:00,15.367230627494466,15.501560083897404,15.326932302997841,15.494843482971191,513700,0.0,0.0,0.0
2019-05-01 00:00:00-04:00,15.48141294967281,15.514995960092616,15.326934944924277,15.367233276367188,86700,0.0,0.0,0.0
2019-05-02 00:00:00-04:00,15.380666480535108,15.407532888870954,15.353128796309125,15.367233276367188,67600,0.0,0.0,0.0
2019-05-03 00:00:00-04:00,15.394099937176321,15.420965064891913,15.36723352839985,15.380666732788086,72500,0.0,0.0,0.0
2019-05-06 00:00:00-04:00,15.313502113809413,15.360518329542506,15.313502113809413,15.353801727294922,60100,0.0,0.0,0.0
2019-05-07 00:00:00-04:00,15.27992190773295,15.347086655847276,15.27992190773295,15.333653450012207,56300,0.0,0.0,0.0
2019-05-08 00:00:00-04:00,15.313501732059397,15.333651538299836,15.279920002719521,15.300069808959961,85600,0.0,0.0,0.0
2019-05-09 00:00:00-04:00,15.226191188390006,15.333654278756624,15.078429759401178,15.326937675476074,198500,0.0,0.0,0.0
2019-05-10 00:00:00-04:00,15.26648642568038,15.333651163780514,15.259769823764286,15.313501358032227,159000,0.0,0.0,0.0
2019-05-13 00:00:00-04:00,15.239622241967659,15.25977076790173,15.192607306706952,15.246338844299316,58100,0.0,0.0,0.0
2019-05-14 00:00:00-04:00,15.179173533639037,15.320218334139543,15.179173533639037,15.300069808959961,108700,0.0,0.0,0.0
2019-05-15 00:00:00-04:00,15.300069817649291,15.367233276367186,15.279920011397408,15.367233276367188,135400,0.0,0.0,0.0
2019-05-16 00:00:00-04:00,15.367233711386776,15.481413387924627,15.35783072441522,15.474698066711426,89400,0.0,0.0,0.0
2019-05-17 00:00:00-04:00,15.434396870399498,15.467979878326327,15.420963667228767,15.441113471984863,84800,0.0,0.0,0.0
2019-05-20 00:00:00-04:00,15.41424948220074,15.429696514030304,15.259770196479082,15.300069808959961,69100,0.0,0.0,0.0
2019-05-21 00:00:00-04:00,15.340365927455966,15.420962578669542,15.333649326344721,15.400814056396484,86000,0.0,0.0,0.0
2019-05-22 00:00:00-04:00,15.394100189208984,15.394100189208984,15.340368651837226,15.394100189208984,86300,0.0,0.0,0.0
2019-05-23 00:00:00-04:00,15.32021492152178,15.42096136816073,15.224169967185574,15.38737964630127,86900,0.0,0.0,0.0
2019-05-24 00:00:00-04:00,15.387383518209067,15.49484659247282,15.37529414654005,15.474698066711426,61600,0.0,0.0,0.0
2019-05-28 00:00:00-04:00,15.474698135797071,15.508279866256581,15.380666984600818,15.394100189208984,115100,0.0,0.0,0.0
2019-05-29 00:00:00-04:00,15.414250248043738,15.461265183879801,15.394100440802173,15.407533645629883,95100,0.0,0.0,0.0
2019-05-30 00:00:00-04:00,15.507358556857012,15.589407341607348,15.419155526386538,15.582571029663086,76100,0.406,0.0,0.0
2019-05-31 00:00:00-04:00,15.555222358357378,15.760345648019548,15.486847493755965,15.719321250915527,459500,0.0,0.0,0.0
2019-06-03 00:00:00-04:00,15.582571029663088,15.691970278758149,15.541545333145999,15.582571029663086,145600,0.0,0.0,0.0
2019-06-04 00:00:00-04:00,15.582573472258426,15.65641791176574,15.534710152152499,15.61676025390625,104300,0.0,0.0,0.0
2019-06-05 00:00:00-04:00,15.589404973618164,15.616755433808427,15.541542972426925,15.568893432617188,68700,0.0,0.0,0.0
2019-06-06 00:00:00-04:00,15.527872270931583,15.575735590223559,15.507360723948553,15.562060356140137,81700,0.0,0.0,0.0
2019-06-07 00:00:00-04:00,15.562058535525527,15.674875943159924,15.562058535525527,15.657782554626465,61000,0.0,0.0,0.0
2019-06-10 00:00:00-04:00,15.616755800889168,15.657780187997142,15.616755800889168,15.644104957580566,79200,0.0,0.0,0.0
2019-06-11 00:00:00-04:00,15.657785117093207,15.657785117093207,15.55522346496582,15.55522346496582,99000,0.0,0.0,0.0
2019-06-12 00:00:00-04:00,15.541548230244258,15.565479238935911,15.521036682304079,15.55522346496582,118900,0.0,0.0,0.0
2019-06-13 00:00:00-04:00,15.507359278586636,15.630433765582081,15.507359278586636,15.57573413848877,138900,0.0,0.0,0.0
2019-06-14 00:00:00-04:00,15.575736579494157,15.616760980207927,15.503258877562386,15.609923362731934,97100,0.0,0.0,0.0
2019-06-17 00:00:00-04:00,15.589409785274292,15.671459887028043,15.575735855100437,15.61676025390625,102000,0.0,0.0,0.0
2019-06-18 00:00:00-04:00,15.630435979054216,15.705647161869658,15.603085509563389,15.678297996520996,126600,0.0,0.0,0.0
2019-06-19 00:00:00-04:00,15.685137311707841,15.685137311707841,15.589411962270466,15.5962495803833,69900,0.0,0.0,0.0
2019-06-20 00:00:00-04:00,15.62359676939217,15.705645561218262,15.62359676939217,15.705645561218262,77100,0.0,0.0,0.0
2019-06-21 00:00:00-04:00,15.68513416212979,15.705645708207264,15.657783695170432,15.691971778869629,74700,0.0,0.0,0.0
2019-06-24 00:00:00-04:00,15.691969460235471,15.726156234741213,15.68581521483635,15.726156234741211,90800,0.0,0.0,0.0
