Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-06-28 00:00:00-04:00,19.256346782212688,19.773500093677853,18.746798837160284,19.317188262939453,213400,0.0,0.0,0.0
2019-07-01 00:00:00-04:00,19.393240454076366,19.423661919692247,19.317188240611983,19.355215072631836,21700,0.0,0.0,0.0
2019-07-02 00:00:00-04:00,19.727869859979364,19.727869859979364,19.225927268256694,19.24113655090332,33500,0.0,0.0,0.0
2019-07-03 00:00:00-04:00,19.499713620128915,19.499713620128915,19.271558419341368,19.355976104736328,17400,0.0,0.0,0.0
2019-07-05 00:00:00-04:00,19.416054795402662,19.416054795402662,19.34000258882387,19.351409912109375,6100,0.0,0.0,0.0
2019-07-08 00:00:00-04:00,19.38563209681476,19.43126283762325,19.24873842381419,19.308059692382812,18300,0.0,0.0,0.0
2019-07-09 00:00:00-04:00,19.400842959416213,19.431262969970703,19.263949285483253,19.431262969970703,54100,0.0,0.0,0.0
2019-07-10 00:00:00-04:00,19.38563644421795,19.45408329606806,19.370425710345614,19.432788848876953,5400,0.0,0.0,0.0
2019-07-11 00:00:00-04:00,19.451799920706666,19.46701065331204,19.43126557674694,19.463207244873047,3300,0.0,0.0,0.0
2019-07-12 00:00:00-04:00,19.492107802017557,19.56816001737754,19.431266319844642,19.493629455566406,14300,0.0,0.0,0.0
2019-07-15 00:00:00-04:00,19.545339592375967,19.829772675930144,19.545339592375967,19.773494720458984,20900,0.0,0.0,0.0
2019-07-16 00:00:00-04:00,19.796316698492223,19.924083376108854,19.713419217878744,19.895183563232422,10500,0.0,0.0,0.0
2019-07-17 00:00:00-04:00,19.92560382887735,19.939292907714844,19.782624976087753,19.939292907714844,4300,0.0,0.0,0.0
2019-07-18 00:00:00-04:00,19.948420271296058,19.948420271296058,19.7963172863654,19.803922653198242,13700,0.0,0.0,0.0
2019-07-19 00:00:00-04:00,19.803922412806497,19.86476389615531,19.712659462495584,19.822935104370117,6500,0.0,0.0,0.0
2019-07-22 00:00:00-04:00,19.727863984957366,19.82292886342111,19.727863984957366,19.773494720458984,8600,0.0,0.0,0.0
2019-07-23 00:00:00-04:00,19.78871165670858,19.819131673060525,19.735475540161133,19.735475540161133,4300,0.0,0.0,0.0
2019-07-24 00:00:00-04:00,19.80391962382635,19.80391962382635,19.743076698470645,19.75828742980957,2500,0.0,0.0,0.0
2019-07-25 00:00:00-04:00,19.803918288953017,19.91039049999844,19.768173217773438,19.768173217773438,3000,0.0,0.0,0.0
2019-07-26 00:00:00-04:00,19.820652574082253,19.841947019892718,19.773500172480414,19.818370819091797,4200,0.0,0.0,0.0
2019-07-29 00:00:00-04:00,19.739276273969104,19.781105063112186,19.739276273969104,19.743078231811523,4000,0.0,0.0,0.0
2019-07-30 00:00:00-04:00,19.75220349768369,19.902786254882812,19.738514419861072,19.902786254882812,9600,0.0,0.0,0.0
2019-07-31 00:00:00-04:00,19.788712945540134,19.879974451115185,19.74308074217713,19.864765167236328,7400,0.0,0.0,0.0
2019-08-01 00:00:00-04:00,19.773498433003702,19.82673454284668,19.773498433003702,19.82673454284668,500,0.0,0.0,0.0
2019-08-02 00:00:00-04:00,19.840419895899686,19.840419895899686,19.773494720458984,19.773494720458984,2100,0.0,0.0,0.0
2019-08-05 00:00:00-04:00,19.78110860763796,19.787952423095703,19.71266174960725,19.787952423095703,1800,0.0,0.0,0.0
2019-08-06 00:00:00-04:00,19.765892965663312,19.87997055053711,19.743076868458473,19.87997055053711,1500,0.0,0.0,0.0
2019-08-07 00:00:00-04:00,19.758287238193454,19.775779724121094,19.74307650700204,19.775779724121094,800,0.0,0.0,0.0
2019-08-08 00:00:00-04:00,19.773500954704666,19.773500954704666,19.709617614746094,19.709617614746094,600,0.0,0.0,0.0
2019-08-09 00:00:00-04:00,19.735477190206474,19.735477190206474,19.667030334472656,19.667030334472656,700,0.0,0.0,0.0
2019-08-12 00:00:00-04:00,19.73851463952911,19.75828742980957,19.730149172465254,19.75828742980957,1400,0.0,0.0,0.0
2019-08-13 00:00:00-04:00,19.758288733126,19.887577056884766,19.758288733126,19.887577056884766,5400,0.0,0.0,0.0
2019-08-14 00:00:00-04:00,19.69744899250093,19.766655945017465,19.69744899250093,19.76589584350586,3300,0.0,0.0,0.0
2019-08-15 00:00:00-04:00,19.775021299054398,19.83434112492419,19.775021299054398,19.806962966918945,4900,0.0,0.0,0.0
2019-08-16 00:00:00-04:00,19.7430769699076,19.834339908620706,19.697446225838647,19.82673454284668,9000,0.0,0.0,0.0
2019-08-19 00:00:00-04:00,19.66703070619919,19.77350295020845,19.66703070619919,19.745363235473633,1900,0.0,0.0,0.0
2019-08-20 00:00:00-04:00,19.81076328219612,19.81076328219612,19.7620906829834,19.7620906829834,800,0.0,0.0,0.0
2019-08-21 00:00:00-04:00,19.764371312615264,19.76589151530559,19.667024669156216,19.71645736694336,1700,0.0,0.0,0.0
2019-08-22 00:00:00-04:00,19.71645736694336,19.71645736694336,19.71645736694336,19.71645736694336,0,0.0,0.0,0.0
2019-08-23 00:00:00-04:00,19.71417999267578,19.71417999267578,19.71417999267578,19.71417999267578,300,0.0,0.0,0.0
2019-08-26 00:00:00-04:00,19.628999114579052,19.75828742980957,19.628999114579052,19.75828742980957,2600,0.0,0.0,0.0
2019-08-27 00:00:00-04:00,19.740036010742188,19.740036010742188,19.740036010742188,19.740036010742188,100,0.0,0.0,0.0
2019-08-28 00:00:00-04:00,19.75828742980957,19.75828742980957,19.75828742980957,19.75828742980957,600,0.0,0.0,0.0
2019-08-29 00:00:00-04:00,19.76589584350586,19.76589584350586,19.76589584350586,19.76589584350586,200,0.0,0.0,0.0
2019-08-30 00:00:00-04:00,19.773500009592393,19.811525390919176,19.71494028409601,19.81000518798828,2000,0.0,0.0,0.0
2019-09-03 00:00:00-04:00,19.776543066969943,19.776543066969943,19.76589584350586,19.76589584350586,500,0.0,0.0,0.0
2019-09-04 00:00:00-04:00,19.750686142834688,20.039684295654297,19.750686142834688,20.039684295654297,3200,0.0,0.0,0.0
2019-09-05 00:00:00-04:00,20.022949488054614,20.022949488054614,19.978078842163086,19.978078842163086,600,0.0,0.0,0.0
2019-09-06 00:00:00-04:00,20.075424194335938,20.075424194335938,20.075424194335938,20.075424194335938,200,0.0,0.0,0.0
2019-09-09 00:00:00-04:00,20.313466795458954,20.313466795458954,20.016864776611328,20.016864776611328,800,0.0,0.0,0.0
2019-09-10 00:00:00-04:00,14.563941012937375,14.678018592036862,14.44986343383789,14.44986343383789,2100,0.0,0.0,0.0
2019-09-11 00:00:00-04:00,14.33578872680664,14.33578872680664,14.33578872680664,14.33578872680664,300,0.0,0.0,0.0
2019-09-12 00:00:00-04:00,14.788169860839844,14.788169860839844,14.788169860839844,14.788169860839844,300,0.47,0.0,0.0
2019-09-13 00:00:00-04:00,14.671171591442837,14.936360359191896,14.671171591442837,14.936360359191895,900,0.0,0.0,0.0
2019-09-16 00:00:00-04:00,14.936360359191896,14.936360359191896,14.936360359191896,14.936360359191895,300,0.0,0.0,0.0
2019-09-17 00:00:00-04:00,14.663370213852032,14.936358797721914,14.624372482299805,14.624372482299805,38700,0.0,0.0,0.0
2019-09-18 00:00:00-04:00,14.780370477011127,15.092356878832438,14.702373504638672,14.702373504638672,1800,0.0,0.0,0.0
2019-09-19 00:00:00-04:00,14.624373357957264,14.624373357957264,14.59317398071289,14.59317398071289,900,0.0,0.0,0.0
2019-09-20 00:00:00-04:00,14.507380806583607,14.507380806583607,14.234392166137695,14.234392166137695,5900,0.0,0.0,0.0
2019-09-23 00:00:00-04:00,14.234392166137695,14.234392166137695,14.234392166137695,14.234392166137695,400,0.0,0.0,0.0
