Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-09 00:00:00-04:00,24.153823852539062,25.63262939453125,24.153823852539062,24.400291442871094,295900,0.0,0.0
2021-06-10 00:00:00-04:00,24.400291442871094,25.090401447960176,24.350998676964082,24.400291442871094,147700,0.0,0.0
2021-06-11 00:00:00-04:00,24.646759254434336,24.873508988279493,24.350998895540524,24.538312911987305,71000,0.0,0.0
2021-06-14 00:00:00-04:00,24.65662043633484,25.07068610485301,23.877781870151203,24.311565399169922,210100,0.0,0.0
2021-06-15 00:00:00-04:00,24.380575297064606,24.522541631919278,23.897499011725923,24.015804290771484,176900,0.0,0.0
2021-06-16 00:00:00-04:00,23.80876982750445,24.646760045118178,23.80876982750445,24.341140747070312,186800,0.0,0.0
2021-06-17 00:00:00-04:00,24.15382516553972,24.15382516553972,21.817311454803967,23.6214542388916,315900,0.0,0.0
2021-06-18 00:00:00-04:00,23.098944218573845,23.803841718607213,23.025003184987675,23.503150939941406,199800,0.0,0.0
2021-06-21 00:00:00-04:00,24.2425536133157,24.528455055363512,23.611597150535495,24.360857009887695,114900,0.0,0.0
2021-06-22 00:00:00-04:00,24.153825894044626,24.518598785942338,23.91721721297529,24.410152435302734,177200,0.0,0.0
2021-06-23 00:00:00-04:00,24.43972831931393,24.78478145782899,24.060167986548787,24.35099983215332,294100,0.0,0.0
2021-06-24 00:00:00-04:00,24.577750246894094,24.64676087648447,24.459444967311576,24.64183235168457,65600,0.0,0.0
2021-06-25 00:00:00-04:00,24.745348341433512,24.89322853088379,24.548173501900724,24.89322853088379,172300,0.0,0.0
2021-06-28 00:00:00-04:00,25.09040300058149,25.12983683966761,24.262271695388325,24.74534797668457,105800,0.0,0.0
2021-06-29 00:00:00-04:00,24.67633804086578,24.863652072481955,24.622114865251067,24.666479110717773,140600,0.0,0.0
2021-06-30 00:00:00-04:00,24.666478506142468,24.74534806499478,24.07495587455083,24.38057518005371,138400,0.0,0.0
