Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-09-10 00:00:00-04:00,20.132717980235732,20.293330625034578,19.964076081741073,20.12468719482422,214700,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,20.30135869562191,20.30135869562191,20.156807640976357,20.23711395263672,44400,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,20.26923593770162,20.421817779541016,20.2049911935138,20.421817779541016,23800,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,20.389697981737424,20.486065879663467,20.269239258116695,20.357576370239258,12500,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,20.381663097463253,20.381663097463253,20.277265966442314,20.34793472290039,30200,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,20.277263857487625,20.293325424194336,20.12468203720446,20.293325424194336,19500,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,20.23711708458683,20.24514633845155,20.092566007570166,20.156810760498047,40800,0.0,0.0,0.0
2020-09-21 00:00:00-04:00,20.11665307910327,20.20499017229001,19.996194381303905,20.188928604125977,44700,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,20.196959892358223,20.269235419185048,20.156807502661312,20.176883697509766,16400,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,20.21302212013703,20.225067531095846,20.06847106176909,20.076501846313477,10900,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,20.06847106176909,20.180898981959473,19.956043141578704,20.076501846313477,18600,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,20.140748019915208,20.269237518310547,20.122277060981066,20.269237518310547,8100,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,20.253176534421907,20.269238105115225,20.213024139404297,20.213024139404297,2300,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,20.25317602817341,20.269237598465253,20.196962063867606,20.225069046020508,4100,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,20.23711421885496,20.285297393798828,20.20499108108204,20.285297393798828,10900,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,20.333479870209437,20.333479870209437,20.156807213674302,20.20499038696289,5300,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,20.116656085921193,20.319027892576187,20.116656085921193,20.301361083984375,5700,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,20.293327770947958,20.317418592078624,20.281280828667143,20.28770637512207,2000,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,20.3174162425391,20.32544702589246,20.293325424194336,20.293325424194336,2100,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,20.2933297637988,20.38969612121582,20.2933297637988,20.38969612121582,2500,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,20.35757568702727,20.35757568702727,20.237116967449207,20.27726936340332,4900,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,20.317416514973324,20.341508865356445,20.317416514973324,20.341508865356445,500,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,20.341508865356445,20.341508865356445,20.341508865356445,20.341508865356445,0,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,20.245142680290193,20.325448989868164,20.245142680290193,20.325448989868164,400,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,20.281278755256306,20.397722817868402,20.27726412938345,20.341508865356445,3300,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,20.28931477584641,20.3254525448914,20.27726936340332,20.27726936340332,900,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,20.317421514176065,20.333483085050176,20.23711672323692,20.264419555664062,2800,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,20.341512629801844,20.373635769590788,20.237115488919006,20.309391021728516,5100,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,20.309387892780787,20.365601847035272,20.309387892780787,20.31741714477539,2500,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,19.95604393332965,20.03635025024414,19.883768401278164,20.03635025024414,305600,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,20.012258103775363,20.012258103775363,19.948013355918764,19.980134963989258,56600,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,19.980135975099937,19.988166760452867,19.939983580050974,19.956045150756836,26700,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,19.93195034716348,19.93195034716348,19.763308470607306,19.787399291992188,61100,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,19.827552580794034,19.83558336490443,19.72315391907434,19.811491012573242,37300,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,19.67497333222455,19.79382680827899,19.42602511894209,19.63482093811035,38400,0.0,0.0,0.0
