Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-06 00:00:00-05:00,12.079999923706055,13.359999656677246,12.0,13.359999656677246,525,0.0,0.0
2019-03-07 00:00:00-05:00,12.319999694824219,13.039999961853027,11.279999732971191,11.279999732971191,225,0.0,0.0
2019-03-08 00:00:00-05:00,11.359999656677246,11.359999656677246,11.279999732971191,11.279999732971191,238,0.0,0.0
2019-03-11 00:00:00-04:00,11.279999732971191,11.520000457763672,11.279999732971191,11.520000457763672,275,0.0,0.0
2019-03-12 00:00:00-04:00,11.520000457763672,11.520000457763672,11.279999732971191,11.279999732971191,475,0.0,0.0
2019-03-13 00:00:00-04:00,11.359999656677246,11.359999656677246,10.880000114440918,10.880000114440918,63,0.0,0.0
2019-03-14 00:00:00-04:00,11.199999809265137,11.359999656677246,11.199999809265137,11.359999656677246,463,0.0,0.0
2019-03-15 00:00:00-04:00,11.359999656677246,11.359999656677246,11.359999656677246,11.359999656677246,13,0.0,0.0
2019-03-18 00:00:00-04:00,11.359999656677246,11.359999656677246,10.960000038146973,11.279999732971191,675,0.0,0.0
2019-03-19 00:00:00-04:00,11.279999732971191,11.279999732971191,11.279999732971191,11.279999732971191,13,0.0,0.0
2019-03-20 00:00:00-04:00,11.359999656677246,12.079999923706055,10.880000114440918,12.0,1413,0.0,0.0
2019-03-21 00:00:00-04:00,12.0,12.0,12.0,12.0,13,0.0,0.0
2019-03-22 00:00:00-04:00,12.0,12.0,12.0,12.0,13,0.0,0.0
2019-03-25 00:00:00-04:00,12.0,12.0,12.0,12.0,13,0.0,0.0
2019-03-26 00:00:00-04:00,12.0,12.0,12.0,12.0,13,0.0,0.0
2019-03-27 00:00:00-04:00,12.0,12.0,12.0,12.0,75,0.0,0.0
2019-03-28 00:00:00-04:00,12.0,12.0,12.0,12.0,13,0.0,0.0
2019-03-29 00:00:00-04:00,12.0,12.0,12.0,12.0,0,0.0,0.0
2019-04-01 00:00:00-04:00,12.0,12.0,12.0,12.0,213,0.0,0.0
